ProductID,ProductName,Category,CostPrice,SellingPrice
P03900,Product 3900,Furniture,652.78,932.54
P03901,Product 3901,Grocery,154.89,221.27
P03902,Product 3902,Furniture,859.16,1227.37
P03903,Product 3903,Clothing,988.21,1411.73
P03904,Product 3904,Clothing,978.54,1397.92
P03905,Product 3905,Clothing,1206.13,1723.05
P03906,Product 3906,Furniture,1330.2,1900.29
P03907,Product 3907,Clothing,978.68,1398.12
P03908,Product 3908,Electronics,981.62,1402.31
P03909,Product 3909,Grocery,303.34,433.34
P03910,Product 3910,Clothing,400.17,571.67
P03911,Product 3911,Grocery,617.1,881.57
P03912,Product 3912,Electronics,1309.77,1871.1
P03913,Product 3913,Furniture,833.49,1190.7
P03914,Product 3914,Grocery,482,688.57
P03915,Product 3915,Clothing,629,898.57
P03916,Product 3916,Clothing,77.01,110.02
P03917,Product 3917,Electronics,194.63,278.04
P03918,Product 3918,Clothing,878.07,1254.39
P03919,Product 3919,Furniture,1387.94,1982.77
P03920,Product 3920,Grocery,482.18,688.83
P03921,Product 3921,Grocery,1251.7,1788.15
P03922,Product 3922,Clothing,500.37,714.82
P03923,Product 3923,Electronics,1310.11,1871.58
P03924,Product 3924,Electronics,815.57,1165.1
P03925,Product 3925,Electronics,1213.41,1733.45
P03926,Product 3926,Grocery,475.06,678.66
P03927,Product 3927,Grocery,164.96,235.66
P03928,Product 3928,Clothing,26.93,38.47
P03929,Product 3929,Grocery,121.21,173.16
P03930,Product 3930,Electronics,814.69,1163.85
P03931,Product 3931,Grocery,1295.22,1850.32
P03932,Product 3932,Furniture,1157.91,1654.16
P03933,Product 3933,Clothing,500.75,715.35
P03934,Product 3934,Furniture,892.86,1275.51
P03935,Product 3935,Electronics,1209.49,1727.84
P03936,Product 3936,Grocery,326.17,465.96
P03937,Product 3937,Electronics,317.41,453.45
P03938,Product 3938,Clothing,261.51,373.58
P03939,Product 3939,Electronics,109.73,156.76
P03940,Product 3940,Clothing,284.08,405.83
P03941,Product 3941,Furniture,633.53,905.04
P03942,Product 3942,Grocery,144.47,206.39
P03943,Product 3943,Furniture,237.15,338.79
P03944,Product 3944,Grocery,847.86,1211.23
P03945,Product 3945,Grocery,980.27,1400.38
P03946,Product 3946,Furniture,641.75,916.79
P03947,Product 3947,Furniture,988.53,1412.19
P03948,Product 3948,Furniture,986.25,1408.93
P03949,Product 3949,Clothing,801.3,1144.71
P03950,Product 3950,Furniture,558.53,797.9
P03951,Product 3951,Grocery,686.77,981.1
P03952,Product 3952,Grocery,470.08,671.54
P03953,Product 3953,Clothing,1275.86,1822.66
P03954,Product 3954,Grocery,583.72,833.89
P03955,Product 3955,Furniture,122.67,175.25
P03956,Product 3956,Clothing,1217.56,1739.37
P03957,Product 3957,Electronics,990.97,1415.67
P03958,Product 3958,Grocery,109.34,156.2
P03959,Product 3959,Grocery,731.34,1044.77
P03960,Product 3960,Grocery,1359.5,1942.15
P03961,Product 3961,Grocery,410.07,585.82
P03962,Product 3962,Electronics,1141.69,1630.99
P03963,Product 3963,Grocery,817.17,1167.38
P03964,Product 3964,Grocery,844.38,1206.26
P03965,Product 3965,Grocery,19.65,28.07
P03966,Product 3966,Grocery,349.43,499.18
P03967,Product 3967,Electronics,54.56,77.94
P03968,Product 3968,Electronics,291.82,416.89
P03969,Product 3969,Furniture,262.91,375.59
P03970,Product 3970,Electronics,223.08,318.69
P03971,Product 3971,Electronics,497.89,711.27
P03972,Product 3972,Furniture,1059.93,1514.18
P03973,Product 3973,Grocery,927.74,1325.35
P03974,Product 3974,Grocery,698.92,998.46
P03975,Product 3975,Clothing,1082.65,1546.64
P03976,Product 3976,Furniture,749.18,1070.26
P03977,Product 3977,Grocery,980.43,1400.62
P03978,Product 3978,Grocery,325.28,464.68
P03979,Product 3979,Clothing,304.34,434.77
P03980,Product 3980,Furniture,903.49,1290.7
P03981,Product 3981,Grocery,1223.7,1748.15
P03982,Product 3982,Clothing,1394.18,1991.68
P03983,Product 3983,Furniture,338.8,484
P03984,Product 3984,Furniture,1275.44,1822.06
P03985,Product 3985,Electronics,1396.02,1994.31
P03986,Product 3986,Grocery,1155.17,1650.24
P03987,Product 3987,Grocery,1350.85,1929.78
P03988,Product 3988,Grocery,1072.69,1532.42
P03989,Product 3989,Furniture,673.08,961.55
P03990,Product 3990,Furniture,420.86,601.23
P03991,Product 3991,Electronics,887.42,1267.74
P03992,Product 3992,Electronics,1000.88,1429.83
P03993,Product 3993,Grocery,342.55,489.35
P03994,Product 3994,Furniture,283.21,404.59
P03995,Product 3995,Furniture,158,225.71
P03996,Product 3996,Electronics,-7,-10
P03997,Product 3997,Furniture,717.84,1025.48
P03998,Product 3998,Grocery,221.4,316.28
P03999,Product 3999,Furniture,145.09,207.27
P04000,Product 4000,Grocery,769.36,1099.09
P04001,Product 4001,Furniture,281.69,402.42
P04002,Product 4002,Clothing,166.76,238.23
P04003,Product 4003,Furniture,812.88,1161.25
P04004,Product 4004,Clothing,475.74,679.63
P04005,Product 4005,Electronics,1299.21,1856.02
P04006,Product 4006,Electronics,479.01,684.3
P04007,Product 4007,Grocery,847.29,1210.41
P04008,Product 4008,Clothing,574.06,820.08
P04009,Product 4009,Electronics,493.88,705.54
P04010,Product 4010,Clothing,614.15,877.36
P04011,Product 4011,Electronics,1085.4,1550.57
P04012,Product 4012,Grocery,966.47,1380.67
P04013,Product 4013,Grocery,433.38,619.12
P04014,Product 4014,Furniture,609.27,870.38
P04015,Product 4015,Electronics,887.68,1268.11
P04016,Product 4016,Clothing,1264.82,1806.89
P04017,Product 4017,Furniture,594.77,849.67
P04018,Product 4018,Furniture,1146.87,1638.38
P04019,Product 4019,Electronics,179.16,255.95
P04020,Product 4020,Furniture,275.46,393.51
P04021,Product 4021,Electronics,863.37,1233.38
P04022,Product 4022,Grocery,1168.99,1669.98
P04023,Product 4023,Clothing,94.14,134.49
P04024,Product 4024,Grocery,158.95,227.07
P04025,Product 4025,Grocery,485.53,693.62
P04026,Product 4026,Clothing,1306.03,1865.76
P04027,Product 4027,Electronics,1234.88,1764.11
P04028,Product 4028,Electronics,318.24,454.63
P04029,Product 4029,Furniture,797.24,1138.92
P04030,Product 4030,Furniture,1266.7,1809.57
P04031,Product 4031,Clothing,635.92,908.46
P04032,Product 4032,Clothing,969.86,1385.51
P04033,Product 4033,Grocery,136.65,195.22
P04034,Product 4034,Furniture,96.72,138.17
P04035,Product 4035,Clothing,106.17,151.67
P04036,Product 4036,Electronics,1235.63,1765.18
P04037,Product 4037,Electronics,564.89,806.99
P04038,Product 4038,Clothing,775.71,1108.15
P04039,Product 4039,Electronics,1152.87,1646.96
P04040,Product 4040,Grocery,351.7,502.43
P04041,Product 4041,Grocery,1175.68,1679.55
P04042,Product 4042,Clothing,1291.63,1845.19
P04043,Product 4043,Furniture,1345.43,1922.04
P04044,Product 4044,Electronics,1256.24,1794.63
P04045,Product 4045,Furniture,1317.48,1882.11
P04046,Product 4046,Electronics,63.71,91.01
P04047,Product 4047,Electronics,747.1,1067.28
P04048,Product 4048,Clothing,1399.38,1999.11
P04049,Product 4049,Grocery,877.97,1254.24
P04050,Product 4050,Furniture,772.94,1104.2
P04051,Product 4051,Electronics,390.62,558.03
P04052,Product 4052,Clothing,1160.67,1658.1
P04053,Product 4053,Furniture,377.36,539.08
P04054,Product 4054,Clothing,52.07,74.38
P04055,Product 4055,Furniture,593.7,848.15
P04056,Product 4056,Electronics,371.92,531.31
P04057,Product 4057,Clothing,223.75,319.64
P04058,Product 4058,Clothing,1183.05,1690.07
P04059,Product 4059,Grocery,701.15,1001.64
P04060,Product 4060,Furniture,779.9,1114.15
P04061,Product 4061,Clothing,1121.98,1602.83
P04062,Product 4062,Clothing,800.13,1143.04
P04063,Product 4063,Clothing,1304.3,1863.28
P04064,Product 4064,Grocery,690.56,986.51
P04065,Product 4065,Clothing,1365.73,1951.05
P04066,Product 4066,Grocery,334.65,478.07
P04067,Product 4067,Electronics,888,1268.57
P04068,Product 4068,Grocery,336.7,481
P04069,Product 4069,Clothing,1361.33,1944.76
P04070,Product 4070,Grocery,1292.42,1846.32
P04071,Product 4071,Clothing,327.75,468.21
P04072,Product 4072,Grocery,511.69,730.98
P04073,Product 4073,Clothing,1277.32,1824.74
P04074,Product 4074,Furniture,1270.29,1814.7
P04075,Product 4075,Clothing,944.46,1349.23
P04076,Product 4076,Electronics,616.2,880.28
P04077,Product 4077,Electronics,687.24,981.77
P04078,Product 4078,Furniture,807.99,1154.27
P04079,Product 4079,Furniture,826.83,1181.19
P04080,Product 4080,Furniture,342.96,489.95
P04081,Product 4081,Grocery,573.91,819.87
P04082,Product 4082,Clothing,1308.62,1869.45
P04083,Product 4083,Electronics,458.55,655.07
P04084,Product 4084,Electronics,1018.03,1454.33
P04085,Product 4085,Clothing,553.47,790.67
P04086,Product 4086,Grocery,229.27,327.53
P04087,Product 4087,Grocery,393.25,561.79
P04088,Product 4088,Furniture,840.67,1200.96
P04089,Product 4089,Electronics,580.75,829.65
P04090,Product 4090,Grocery,295.41,422.02
P04091,Product 4091,Electronics,795.94,1137.06
P04092,Product 4092,Furniture,1153,1647.15
P04093,Product 4093,Furniture,340.05,485.78
P04094,Product 4094,Clothing,1280.07,1828.67
P04095,Product 4095,Furniture,748.85,1069.79
P04096,Product 4096,Furniture,873.54,1247.91
P04097,Product 4097,Clothing,849.12,1213.03
P04098,Product 4098,Clothing,538.59,769.42
P04099,Product 4099,Grocery,557.36,796.23
P04100,Product 4100,Grocery,389.66,556.66
P04101,Product 4101,Grocery,1051.18,1501.69
P04102,Product 4102,Grocery,432.52,617.89
P04103,Product 4103,Clothing,774.21,1106.02
P04104,Product 4104,Electronics,838.07,1197.25
P04105,Product 4105,Clothing,848.48,1212.12
P04106,Product 4106,Electronics,928.68,1326.69
P04107,Product 4107,Grocery,209.68,299.54
P04108,Product 4108,Furniture,80.63,115.18
P04109,Product 4109,Grocery,241.74,345.34
P04110,Product 4110,Furniture,104.47,149.24
P04111,Product 4111,Clothing,235.8,336.86
P04112,Product 4112,Grocery,412.74,589.63
P04113,Product 4113,Clothing,986.62,1409.45
P04114,Product 4114,Furniture,119.01,170.01
P04115,Product 4115,Grocery,1297.37,1853.38
P04116,Product 4116,Furniture,1322.17,1888.82
P04117,Product 4117,Furniture,613.84,876.91
P04118,Product 4118,Grocery,319.71,456.73
P04119,Product 4119,Furniture,484.81,692.59
P04120,Product 4120,Furniture,851.91,1217.02
P04121,Product 4121,Grocery,838.74,1198.2
P04122,Product 4122,Clothing,255.6,365.14
P04123,Product 4123,Furniture,305.78,436.83
P04124,Product 4124,Furniture,688.11,983.02
P04125,Product 4125,Furniture,109.23,156.04
P04126,Product 4126,Electronics,922.54,1317.91
P04127,Product 4127,Electronics,207.84,296.91
P04128,Product 4128,Clothing,170.32,243.31
P04129,Product 4129,Grocery,909.33,1299.05
P04130,Product 4130,Grocery,823.05,1175.78
P04131,Product 4131,Furniture,1178.32,1683.32
P04132,Product 4132,Clothing,1075.5,1536.43
P04133,Product 4133,Electronics,561.75,802.5
P04134,Product 4134,Grocery,312.93,447.04
P04135,Product 4135,Clothing,749.33,1070.47
P04136,Product 4136,Clothing,878.34,1254.77
P04137,Product 4137,Grocery,924.24,1320.35
P04138,Product 4138,Electronics,31.56,45.08
P04139,Product 4139,Clothing,963.21,1376.01
P04140,Product 4140,Furniture,1221.97,1745.67
P04141,Product 4141,Electronics,196.73,281.04
P04142,Product 4142,Electronics,1386.47,1980.67
P04143,Product 4143,Electronics,1079.25,1541.79
P04144,Product 4144,Electronics,351.27,501.81
P04145,Product 4145,Clothing,297.11,424.44
P04146,Product 4146,Clothing,1263.77,1805.39
P04147,Product 4147,Grocery,808.84,1155.48
P04148,Product 4148,Grocery,905.75,1293.93
P04149,Product 4149,Electronics,878.03,1254.33
P04150,Product 4150,Furniture,1267.73,1811.05
P04151,Product 4151,Furniture,724.37,1034.81
P04152,Product 4152,Furniture,188.57,269.38
P04153,Product 4153,Clothing,1143.95,1634.21
P04154,Product 4154,Furniture,321.71,459.58
P04155,Product 4155,Furniture,652.89,932.7
P04156,Product 4156,Furniture,1280.73,1829.61
P04157,Product 4157,Clothing,1183.48,1690.68
P04158,Product 4158,Clothing,407.21,581.73
P04159,Product 4159,Electronics,466.19,665.99
P04160,Product 4160,Electronics,145.96,208.52
P04161,Product 4161,Furniture,758.9,1084.15
P04162,Product 4162,Clothing,1203.26,1718.94
P04163,Product 4163,Clothing,608.78,869.69
P04164,Product 4164,Electronics,288.23,411.76
P04165,Product 4165,Grocery,600.19,857.42
P04166,Product 4166,Grocery,1104.5,1577.86
P04167,Product 4167,Grocery,1320.4,1886.29
P04168,Product 4168,Grocery,1077.81,1539.73
P04169,Product 4169,Furniture,627.13,895.9
P04170,Product 4170,Clothing,1009.26,1441.8
P04171,Product 4171,Clothing,827.83,1182.62
P04172,Product 4172,Grocery,24.61,35.16
P04173,Product 4173,Electronics,1358.59,1940.84
P04174,Product 4174,Clothing,316.63,452.33
P04175,Product 4175,Grocery,346.18,494.54
P04176,Product 4176,Grocery,171.25,244.64
P04177,Product 4177,Electronics,950.05,1357.22
P04178,Product 4178,Electronics,1101.34,1573.34
P04179,Product 4179,Clothing,1289.74,1842.49
P04180,Product 4180,Furniture,526.74,752.49
P04181,Product 4181,Furniture,160.01,228.59
P04182,Product 4182,Grocery,631.71,902.44
P04183,Product 4183,Clothing,412.22,588.89
P04184,Product 4184,Grocery,1138.12,1625.89
P04185,Product 4185,Clothing,482.21,688.87
P04186,Product 4186,Furniture,789.54,1127.92
P04187,Product 4187,Clothing,304.09,434.42
P04188,Product 4188,Furniture,995.21,1421.73
P04189,Product 4189,Furniture,356.22,508.89
P04190,Product 4190,Electronics,462.71,661.01
P04191,Product 4191,Grocery,165.21,236.01
P04192,Product 4192,Electronics,469.11,670.16
P04193,Product 4193,Furniture,424.74,606.77
P04194,Product 4194,Furniture,1305.46,1864.95
P04195,Product 4195,Electronics,467.55,667.93
P04196,Product 4196,Clothing,670.14,957.35
P04197,Product 4197,Electronics,489.45,699.22
P04198,Product 4198,Electronics,1105.26,1578.94
P04199,Product 4199,Grocery,1108.76,1583.95
P04200,Product 4200,Furniture,418.65,598.07
P04201,Product 4201,Clothing,667.04,952.91
P04202,Product 4202,Grocery,1322.26,1888.95
P04203,Product 4203,Grocery,541.34,773.34
P04204,Product 4204,Furniture,726.52,1037.88
P04205,Product 4205,Clothing,241.14,344.49
P04206,Product 4206,Furniture,682.25,974.65
P04207,Product 4207,Clothing,1309.64,1870.92
P04208,Product 4208,Clothing,298.18,425.97
P04209,Product 4209,Furniture,294.03,420.04
P04210,Product 4210,Furniture,371.59,530.84
P04211,Product 4211,Clothing,856.49,1223.56
P04212,Product 4212,Clothing,542.82,775.46
P04213,Product 4213,Electronics,344.09,491.56
P04214,Product 4214,Furniture,342.29,488.99
P04215,Product 4215,Clothing,594.5,849.29
P04216,Product 4216,Clothing,1202.03,1717.18
P04217,Product 4217,Electronics,689.07,984.38
P04218,Product 4218,Clothing,1358.74,1941.06
P04219,Product 4219,Grocery,1363.97,1948.53
P04220,Product 4220,Clothing,639.98,914.26
P04221,Product 4221,Clothing,521.64,745.2
P04222,Product 4222,Clothing,986.94,1409.91
P04223,Product 4223,Grocery,169.33,241.9
P04224,Product 4224,Grocery,34.45,49.21
P04225,Product 4225,Furniture,55.8,79.71
P04226,Product 4226,Grocery,480.76,686.8
P04227,Product 4227,Clothing,307.61,439.44
P04228,Product 4228,Electronics,1315.85,1879.78
P04229,Product 4229,Clothing,145.65,208.07
P04230,Product 4230,Furniture,422.02,602.88
P04231,Product 4231,Electronics,1380.6,1972.28
P04232,Product 4232,Clothing,53.7,76.72
P04233,Product 4233,Clothing,1398.85,1998.36
P04234,Product 4234,Clothing,41.59,59.41
P04235,Product 4235,Clothing,1055.26,1507.51
P04236,Product 4236,Electronics,787.49,1124.99
P04237,Product 4237,Grocery,730.63,1043.76
P04238,Product 4238,Furniture,438.91,627.01
P04239,Product 4239,Grocery,673.27,961.82
P04240,Product 4240,Grocery,483.67,690.95
P04241,Product 4241,Grocery,93.29,133.27
P04242,Product 4242,Grocery,232.83,332.61
P04243,Product 4243,Electronics,1294.25,1848.93
P04244,Product 4244,Clothing,635.39,907.7
P04245,Product 4245,Electronics,907.97,1297.1
P04246,Product 4246,Grocery,526.82,752.6
P04247,Product 4247,Electronics,302.87,432.67
P04248,Product 4248,Furniture,743.25,1061.79
P04249,Product 4249,Clothing,964.19,1377.41
P04250,Product 4250,Electronics,956.29,1366.13
P04251,Product 4251,Clothing,972.5,1389.28
P04252,Product 4252,Clothing,377.4,539.15
P04253,Product 4253,Grocery,595.83,851.19
P04254,Product 4254,Grocery,540.83,772.62
P04255,Product 4255,Furniture,99.48,142.12
P04256,Product 4256,Clothing,484.57,692.24
P04257,Product 4257,Electronics,41.64,59.48
P04258,Product 4258,Clothing,1212.66,1732.37
P04259,Product 4259,Grocery,1315.57,1879.38
P04260,Product 4260,Electronics,854.74,1221.06
P04261,Product 4261,Grocery,1089.28,1556.11
P04262,Product 4262,Furniture,631.11,901.59
P04263,Product 4263,Clothing,660.96,944.23
P04264,Product 4264,Clothing,404.29,577.56
P04265,Product 4265,Clothing,633.18,904.54
P04266,Product 4266,Clothing,1025.34,1464.77
P04267,Product 4267,Electronics,101.24,144.63
P04268,Product 4268,Electronics,452.07,645.82
P04269,Product 4269,Electronics,347.68,496.68
P04270,Product 4270,Furniture,424.9,607
P04271,Product 4271,Electronics,630.91,901.3
P04272,Product 4272,Electronics,995.4,1422
P04273,Product 4273,Grocery,1250.56,1786.52
P04274,Product 4274,Clothing,176.52,252.17
P04275,Product 4275,Electronics,974.38,1391.97
P04276,Product 4276,Electronics,602.38,860.55
P04277,Product 4277,Electronics,712.23,1017.47
P04278,Product 4278,Clothing,913.71,1305.3
P04279,Product 4279,Furniture,1274.76,1821.09
P04280,Product 4280,Grocery,66.57,95.1
P04281,Product 4281,Grocery,915.17,1307.38
P04282,Product 4282,Electronics,329.05,470.07
P04283,Product 4283,Grocery,939.64,1342.35
P04284,Product 4284,Grocery,494.52,706.46
P04285,Product 4285,Clothing,1249.67,1785.24
P04286,Product 4286,Grocery,253.43,362.04
P04287,Product 4287,Furniture,235.92,337.03
P04288,Product 4288,Furniture,490.71,701.02
P04289,Product 4289,Clothing,876.11,1251.58
P04290,Product 4290,Furniture,204.24,291.77
P04291,Product 4291,Furniture,135.62,193.75
P04292,Product 4292,Grocery,625.46,893.51
P04293,Product 4293,Furniture,733.29,1047.56
P04294,Product 4294,Electronics,145.59,207.99
P04295,Product 4295,Electronics,1193.11,1704.44
P04296,Product 4296,Grocery,629.99,899.98
P04297,Product 4297,Electronics,791.73,1131.05
P04298,Product 4298,Clothing,162.18,231.68
P04299,Product 4299,Furniture,1196.39,1709.13
P04300,Product 4300,Furniture,447.62,639.46
P04301,Product 4301,Furniture,899.58,1285.12
P04302,Product 4302,Clothing,574.01,820.02
P04303,Product 4303,Clothing,820.09,1171.56
P04304,Product 4304,Grocery,289.61,413.73
P04305,Product 4305,Electronics,1136.39,1623.41
P04306,Product 4306,Clothing,975.36,1393.37
P04307,Product 4307,Furniture,923.15,1318.78
P04308,Product 4308,Furniture,1230.56,1757.94
P04309,Product 4309,Clothing,1257.77,1796.81
P04310,Product 4310,Grocery,770.87,1101.24
P04311,Product 4311,Clothing,31.37,44.82
P04312,Product 4312,Grocery,221.2,316
P04313,Product 4313,Furniture,1226.99,1752.84
P04314,Product 4314,Grocery,418.79,598.27
P04315,Product 4315,Clothing,651.1,930.15
P04316,Product 4316,Electronics,1193.53,1705.04
P04317,Product 4317,Clothing,369.48,527.83
P04318,Product 4318,Clothing,488.86,698.37
P04319,Product 4319,Clothing,278.31,397.59
P04320,Product 4320,Furniture,382.07,545.82
P04321,Product 4321,Furniture,1284.42,1834.89
P04322,Product 4322,Electronics,855.73,1222.47
P04323,Product 4323,Furniture,322.23,460.33
P04324,Product 4324,Furniture,1206.53,1723.62
P04325,Product 4325,Grocery,931.8,1331.14
P04326,Product 4326,Grocery,145.4,207.72
P04327,Product 4327,Furniture,1150.16,1643.08
P04328,Product 4328,Electronics,215.21,307.44
P04329,Product 4329,Furniture,893.14,1275.92
P04330,Product 4330,Grocery,404.4,577.72
P04331,Product 4331,Furniture,1315.24,1878.91
P04332,Product 4332,Electronics,934.59,1335.13
P04333,Product 4333,Grocery,627.89,896.98
P04334,Product 4334,Electronics,1274.2,1820.28
P04335,Product 4335,Clothing,284.95,407.07
P04336,Product 4336,Electronics,315.95,451.36
P04337,Product 4337,Clothing,1188.05,1697.21
P04338,Product 4338,Clothing,655.79,936.84
P04339,Product 4339,Electronics,586.6,838
P04340,Product 4340,Grocery,757.99,1082.84
P04341,Product 4341,Clothing,906.36,1294.8
P04342,Product 4342,Electronics,135.54,193.63
P04343,Product 4343,Clothing,786.31,1123.3
P04344,Product 4344,Clothing,795.44,1136.34
P04345,Product 4345,Electronics,719.84,1028.35
P04346,Product 4346,Clothing,1239.69,1770.98
P04347,Product 4347,Grocery,970.46,1386.37
P04348,Product 4348,Electronics,1380.01,1971.45
P04349,Product 4349,Grocery,1384.82,1978.32
P04350,Product 4350,Grocery,1136.39,1623.41
P04351,Product 4351,Clothing,510.43,729.19
P04352,Product 4352,Furniture,968.65,1383.79
P04353,Product 4353,Furniture,1295.99,1851.42
P04354,Product 4354,Electronics,9.12,13.03
P04355,Product 4355,Clothing,354.14,505.92
P04356,Product 4356,Furniture,355.92,508.46
P04357,Product 4357,Furniture,1130.82,1615.46
P04358,Product 4358,Furniture,82.26,117.51
P04359,Product 4359,Electronics,368.12,525.88
P04360,Product 4360,Electronics,907.31,1296.16
P04361,Product 4361,Clothing,556.2,794.57
P04362,Product 4362,Clothing,1180.83,1686.9
P04363,Product 4363,Furniture,350.12,500.17
P04364,Product 4364,Grocery,603.84,862.63
P04365,Product 4365,Clothing,46,65.72
P04366,Product 4366,Clothing,569.72,813.88
P04367,Product 4367,Electronics,1313.9,1877
P04368,Product 4368,Electronics,1298.16,1854.52
P04369,Product 4369,Clothing,764.15,1091.64
P04370,Product 4370,Grocery,997.24,1424.63
P04371,Product 4371,Electronics,1392.74,1989.63
P04372,Product 4372,Clothing,169.13,241.61
P04373,Product 4373,Furniture,78.06,111.51
P04374,Product 4374,Electronics,373.69,533.84
P04375,Product 4375,Clothing,812.34,1160.48
P04376,Product 4376,Grocery,830.71,1186.73
P04377,Product 4377,Furniture,1387.85,1982.64
P04378,Product 4378,Furniture,659.56,942.23
P04379,Product 4379,Clothing,1108.63,1583.76
P04380,Product 4380,Furniture,1031.5,1473.57
P04381,Product 4381,Electronics,1207.63,1725.19
P04382,Product 4382,Grocery,1236.63,1766.61
P04383,Product 4383,Clothing,377.68,539.55
P04384,Product 4384,Clothing,612.91,875.58
P04385,Product 4385,Electronics,239.91,342.73
P04386,Product 4386,Clothing,852.62,1218.03
P04387,Product 4387,Electronics,1361.65,1945.22
P04388,Product 4388,Electronics,394.83,564.05
P04389,Product 4389,Electronics,634,905.71
P04390,Product 4390,Clothing,781.89,1116.98
P04391,Product 4391,Grocery,684.8,978.29
P04392,Product 4392,Furniture,1228.45,1754.93
P04393,Product 4393,Grocery,1234.94,1764.2
P04394,Product 4394,Grocery,279.5,399.28
P04395,Product 4395,Furniture,540.92,772.74
P04396,Product 4396,Grocery,71.55,102.21
P04397,Product 4397,Electronics,1383.57,1976.53
P04398,Product 4398,Clothing,847.17,1210.24
P04399,Product 4399,Grocery,830.13,1185.9
P04400,Product 4400,Clothing,404.04,577.2
P04401,Product 4401,Furniture,690.7,986.71
P04402,Product 4402,Grocery,787.51,1125.02
P04403,Product 4403,Grocery,388.84,555.49
P04404,Product 4404,Grocery,270.88,386.97
P04405,Product 4405,Clothing,604.52,863.6
P04406,Product 4406,Clothing,709.41,1013.45
P04407,Product 4407,Electronics,622.05,888.64
P04408,Product 4408,Furniture,1019.27,1456.1
P04409,Product 4409,Electronics,1290.46,1843.52
P04410,Product 4410,Electronics,1337.34,1910.49
P04411,Product 4411,Grocery,1364.3,1949
P04412,Product 4412,Clothing,1031.56,1473.65
P04413,Product 4413,Grocery,1242.58,1775.11
P04414,Product 4414,Electronics,669.94,957.06
P04415,Product 4415,Clothing,549.03,784.33
P04416,Product 4416,Grocery,433.5,619.28
P04417,Product 4417,Electronics,833.84,1191.2
P04418,Product 4418,Grocery,63,90
P04419,Product 4419,Grocery,1269.03,1812.9
P04420,Product 4420,Clothing,207.77,296.82
P04421,Product 4421,Furniture,50.26,71.8
P04422,Product 4422,Electronics,512.11,731.58
P04423,Product 4423,Grocery,153.93,219.9
P04424,Product 4424,Grocery,464.81,664.02
P04425,Product 4425,Grocery,1150.51,1643.58
P04426,Product 4426,Furniture,586.96,838.52
P04427,Product 4427,Grocery,717.94,1025.63
P04428,Product 4428,Clothing,778.91,1112.73
P04429,Product 4429,Electronics,865.52,1236.46
P04430,Product 4430,Grocery,345.95,494.21
P04431,Product 4431,Clothing,1019.98,1457.12
P04432,Product 4432,Clothing,565.08,807.26
P04433,Product 4433,Grocery,214.76,306.8
P04434,Product 4434,Grocery,161.28,230.4
P04435,Product 4435,Grocery,437.29,624.7
P04436,Product 4436,Furniture,501.98,717.11
P04437,Product 4437,Electronics,206.92,295.6
P04438,Product 4438,Furniture,415.49,593.56
P04439,Product 4439,Clothing,60.9,87
P04440,Product 4440,Grocery,820.76,1172.52
P04441,Product 4441,Electronics,1174.99,1678.56
P04442,Product 4442,Electronics,773.14,1104.48
P04443,Product 4443,Clothing,813.04,1161.48
P04444,Product 4444,Grocery,902.23,1288.9
P04445,Product 4445,Grocery,635.59,907.98
P04446,Product 4446,Furniture,924.46,1320.66
P04447,Product 4447,Grocery,832,1188.57
P04448,Product 4448,Clothing,252.96,361.37
P04449,Product 4449,Clothing,7.43,10.61
P04450,Product 4450,Grocery,123.44,176.34
P04451,Product 4451,Grocery,1002.88,1432.69
P04452,Product 4452,Clothing,45.88,65.54
P04453,Product 4453,Furniture,914.51,1306.44
P04454,Product 4454,Furniture,998.55,1426.5
P04455,Product 4455,Electronics,391.03,558.62
P04456,Product 4456,Electronics,921.22,1316.03
P04457,Product 4457,Clothing,693.84,991.2
P04458,Product 4458,Furniture,484.78,692.54
P04459,Product 4459,Grocery,110.75,158.21
P04460,Product 4460,Furniture,535.53,765.05
P04461,Product 4461,Electronics,7.08,10.11
P04462,Product 4462,Clothing,1230.03,1757.18
P04463,Product 4463,Clothing,1206.02,1722.89
P04464,Product 4464,Grocery,262.8,375.43
P04465,Product 4465,Electronics,939.13,1341.62
P04466,Product 4466,Furniture,754.63,1078.04
P04467,Product 4467,Electronics,563.02,804.32
P04468,Product 4468,Electronics,599.75,856.79
P04469,Product 4469,Clothing,1370.7,1958.15
P04470,Product 4470,Electronics,1158.95,1655.65
P04471,Product 4471,Grocery,1047.71,1496.73
P04472,Product 4472,Electronics,727.4,1039.15
P04473,Product 4473,Electronics,322.69,460.98
P04474,Product 4474,Clothing,692.79,989.7
P04475,Product 4475,Clothing,834.78,1192.54
P04476,Product 4476,Clothing,771.73,1102.47
P04477,Product 4477,Clothing,1316.56,1880.8
P04478,Product 4478,Clothing,1174.18,1677.4
P04479,Product 4479,Grocery,970.26,1386.09
P04480,Product 4480,Furniture,851.86,1216.94
P04481,Product 4481,Electronics,150.24,214.63
P04482,Product 4482,Grocery,1070.83,1529.75
P04483,Product 4483,Furniture,405.16,578.8
P04484,Product 4484,Furniture,325.26,464.66
P04485,Product 4485,Electronics,1012.98,1447.11
P04486,Product 4486,Furniture,400.41,572.01
P04487,Product 4487,Furniture,202.01,288.59
P04488,Product 4488,Furniture,918.62,1312.31
P04489,Product 4489,Furniture,662.02,945.75
